識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_18c12c0b8a2ff11eeca5fc9ec61756b1,賀錦麗料迎戰川普　副手7人選曝！多名州長入圍「還有NASA太空人」,新聞雲,7/26/2024 3:06,美國總統拜登宣布放棄連任後，副總統賀錦麗被認為是最有可能代表民主黨出戰的人選。倘若這一推測成真，那麼民主黨的下一個重要問題便是該選誰成為副總統候選人。《華盛頓郵報》指出，民主黨可能會推舉一名可以和賀錦麗政治上互補的候選人，而ETtoday新聞雲也根據報導整理出了以下7名熱門人選。,https://www.ettoday.net/news/20240725/2784596.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/1/2024 20:19
news_4ddf7a3c052e3e92e58551f4be059f31,以色列總理赴美國會演講！嗆反戰抗議者「是伊朗好用的白痴」,新聞雲,7/26/2024 4:40,以色列總理納坦雅胡（Benjamin Netanyahu）22日抵達美國，並在今（25）日到美國國會發表演說，除了感謝現任總統拜登努力營救遭哈瑪斯綁架的人質外，他也強調會對哈瑪斯取得「全面勝利」，並將反戰抗議者稱為「好用的白痴」。與此同時，國會外嘖爆發了大規模的抗議活動。,https://www.ettoday.net/news/20240725/2784611.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/1/2024 20:19
news_248f2a62af3f455abd086425b364e166,中國救經濟規模將揭曉　分析：聚焦化債多於提振需求,新聞雲,11/5/2024 2:27,中國人大常委會4日至8日召開，外界預期會議結束後，財政刺激政策的規模將會揭曉。分析稱，方案會聚焦於透過地方政府債務互換和向銀行注資來穩定經濟，而不是市場預期會複製2008年的人民幣4兆元財政及貨幣政策。,https://www.ettoday.net/news/20241104/2848416.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/11/2024 20:25
news_dc1ea8480b4a31dc4af38e58e0dbdd3d,快訊／美選17州開票出爐！　川普「101：52」領先賀錦麗,新聞雲,11/6/2024 17:37,美國總統大選5日登場，目前正陸續開票，根據《美聯社》報導，川普再拿下阿肯色州；賀錦麗也拿下紐澤西州、德拉瓦州。,https://www.ettoday.net/news/20241106/2849394.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/13/2024 20:19
news_17bb15e871d37519d1c6866ca1e73a63,快訊／川普反超！在賓州奪逾200萬普選票　領先賀錦麗,新聞雲,11/6/2024 19:46,美國總統大選最新開票數據顯示，共和黨候選人川普截至目前拿下205張選舉人票，領先民主黨候選人賀錦麗117張選舉人票。在關鍵搖擺州賓州，賀錦麗起初普選票領先川普10萬多票，但現在川普已經成功反超。,https://www.ettoday.net/news/20241106/2849541.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/13/2024 20:19
news_ac36dd71bf4189b8a91fe0c830ce049f,甘迺迪家族後人支持川普 控訴媒體審查扼殺競選之路,即時新聞,8/26/2024 21:26,美國總統大選獨立參選人小羅勃．甘迺迪（Robert F. Kennedy Jr.）在退出2024年總統大選後，於8月25日接受福斯新聞網（Fox News）獨家專訪時，公開表態...…,https://news.ltn.com.tw/news/world/breakingnews/4780315,自由時報,https://news.ltn.com.tw/list/breakingnews/all,9/2/2024 20:17
news_86d5b6852adc55763ecd82016f183191,回鍋白宮「史上第2人」！川普驚奇勝選　外媒：不可思議的回歸,新聞雲,11/6/2024 23:50,美國共和黨總統候選人川普（Donald Trump）以277張選舉人票，率先跨過當選門檻，確定成為下一屆總統，也成為美國史上「第2位」兩度當選、但任期不連續的總統。《國會山報》更形容，他完成了不可思議的回歸。,https://www.ettoday.net/news/20241106/2849713.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/13/2024 20:19
news_3b866ceb365c0a4ad96b0230f621a788,電玩巨擘票投川普！支持民主黨16年後變節　背後原因曝,新聞雲,11/6/2024 2:06,2024美國總統大選已正式開始投票，不少名人也積極為心儀的候選人拉票。手遊大廠Zynga的創辦人、億萬富翁平克斯（Mark Pincus）3日宣布，他將背離終身支持的民主黨，轉而支持共和黨候選人川普，並公開了自己改變立場的原因。,https://www.ettoday.net/news/20241105/2849146.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/12/2024 20:19
news_6fc3fe002db565281635dc8bfb7a0a44,"賀錦麗選情旺 全代會邀總統級大咖與網紅乘勢追擊
",即時新聞,8/19/2024 8:54,"民主黨19日起將召開全代會為總統候選人賀錦麗、副手華茲造勢。民主黨選情看好，將利用全代會乘勝追擊，邀多名總統級大咖助講，也首邀網紅直向直播，方便更多人透過手機與會。

      一連4...…",https://news.ltn.com.tw/news/world/breakingnews/4773039,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/26/2024 20:23
news_5349606b5f3cba38008d3468849a233b,郭智輝出奇招 剛好因應川普高關稅,即時新聞,7/25/2024 15:37,"林浥樺／核稿編輯


〔財經頻道／綜合報導〕美國共和黨總統候選人川普日前稱：「台灣搶走晶片生意，應向美國付保護費」，衝擊全球科技類股，晶圓代工龍頭台積電的股價近期更是劇烈震盪。對此，經濟部長郭智...…",https://ec.ltn.com.tw/article/breakingnews/4746691,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/1/2024 20:19
news_5cef4ec723604a8ac88514846f068b9f,CNN：台積電「純晶圓代工廠」構想 重塑全球電子產業格局,即時新聞,7/25/2024 15:28,"陳麗珠／核稿編輯


〔財經頻道／綜合報導〕美國前總統川普日前指出，台灣搶了美國所有的晶片生意，台灣應該向美國支付防務費用。CNN指出，事實並非如此，產業專家表示，台灣絕非偷竊，而是透過遠見、勤...…",https://ec.ltn.com.tw/article/breakingnews/4747023,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/1/2024 20:19
news_523b095324314b79d355e9cb5b03a776,美正創造〝特拉斯時刻〞！桑默斯警告：聯準會降息需非常謹慎,即時新聞,7/25/2024 21:52,"高佳菁／核稿編輯
〔財經頻道／綜合報導〕市場預期聯準會9月降息機率會來越高，不過，美國前財政部長桑默斯（Lawrence Summers）表示，共和黨政治家們通過提倡擴大財政赤字，並削弱美元的政...…",https://ec.ltn.com.tw/article/breakingnews/4748017,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/1/2024 20:19
news_5bc187d8d1f81c3291429970ba8b2bef,川普若勝選 台經院孫明德：台灣須留意3件事,即時新聞,7/25/2024 23:32,美國前總統川普遭受槍擊後「川普交易」興起，但近日美國總統拜登宣布退選後，民主黨的賀錦麗聲勢大漲，甚至有民調指出賀錦麗支持度領先川普，顯示美國大選仍有變數。學者表示，川普若...…,https://ec.ltn.com.tw/article/breakingnews/4748121,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/1/2024 20:19
news_d297b5163fe492fedd2310bfc1b4c424,中東戰火延燒！裴澤斯基安：以色列想打大戰 設「陷阱」誘伊朗入甕,即時新聞,9/25/2024 2:40,中東戰火蔓延之際，伊朗總統裴澤斯基安（Masoud Pezeshkian）23日表示，伊朗不希望看到加薩地區，和以色列與黎巴嫩邊境的戰事擴大，但以國一味尋求在中東發動更廣泛戰爭...…,https://news.ltn.com.tw/news/world/breakingnews/4809839,自由時報,https://news.ltn.com.tw/list/breakingnews/all,10/1/2024 20:20
news_7bdbfab90e57c8f3fab32a2cc68df9dc,拜登無力遏止衝突升級！以巴戰火燒到黎巴嫩 美以矛盾加劇,即時新聞,9/25/2024 3:13,美國總統拜登致力阻止加薩戰爭擴大為區域衝突，但以色列近期猛烈轟炸黎巴嫩，造成數百人死亡，顯示拜登的警告未能奏效。以色列總理納坦雅胡無視區域戰爭風險，執意改變與黎巴嫩的「安全平衡...…,https://news.ltn.com.tw/news/world/breakingnews/4809880,自由時報,https://news.ltn.com.tw/list/breakingnews/all,10/1/2024 20:20
news_764532b0450dfeabdddd3984920d234e,賀錦麗「炫富」邊境行？ 戴天價項鍊惹議,即時新聞,9/30/2024 1:21,美國副總統賀錦麗（KamalaHarris）日前前往亞利桑那州視察美墨邊境，她佩戴一條疑似價值6.2萬美元（約新台幣198萬元）的蒂芙尼（Tiffany&Co.）項鍊，再度引發...…,https://news.ltn.com.tw/news/world/breakingnews/4814834,自由時報,https://news.ltn.com.tw/list/breakingnews/all,10/6/2024 20:19
news_7ee0f8c6e8d7d7cc81d98013abdd8783,真主黨領袖遇襲身亡  可能接班人選薩法丁受矚目,即時新聞,9/30/2024 7:07,"黎巴嫩真主黨領袖納斯拉勒（Hassan Nasrallah）本月27日在首都貝魯特郊區遭遇空襲喪命，這讓外界開始關注被視為可能接班人的薩法丁（Hashem Safieddine）。

 ...…",https://news.ltn.com.tw/news/world/breakingnews/4815088,自由時報,https://news.ltn.com.tw/list/breakingnews/all,10/6/2024 20:19
news_1d69d6e2737332fa914775d5376a045c,奧會主席再次捍衛林郁婷參賽權　明年決定下屆奧運是否納入拳擊,新聞雲,8/10/2024 18:26,巴黎奧運拳擊項目飽受性別風波影響，奧會主席巴赫（Thomas Bach）再度挺身而出，捍衛林郁婷與克莉芙（Imane Khelif）參賽權利。,https://sports.ettoday.net/news/2794630,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/17/2024 20:18
news_1abf709f0dbb4831b434a64ea8722c12,賀錦麗接招！　美媒10大犀利提問「是否保衛台灣」,新聞雲,8/30/2024 18:23,美國副總統賀錦麗與副手華茲29日將首次接受專訪，讓外界檢視2人是否準備好，以正副總統候選人的身分面對媒體審視。美媒Axios也針對賀錦麗面臨的內政及海外政策，整理出10大提問。,https://www.ettoday.net/news/20240830/2807278.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,9/6/2024 20:18
news_db795d5c9b67a51466ea7f746b3559a6,川普若勝選烏克蘭將加入北約？ 5000億美元援助計畫曝光！,即時新聞,7/28/2024 17:41,美國共和黨總統候選人川普的烏克蘭政策成為外界關注焦點，川普的前國務卿龐皮歐（Mike Pompeo）和川普2016年與2020年競選團隊的前顧問厄本（David J. Urba...…,https://news.ltn.com.tw/news/def/breakingnews/4750787,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/4/2024 20:17
news_dee7649a1fadf718219551d9c7b3d1e9,拜登賀錦麗鬧不合？　專家：他被逼退選後「故意破壞」賀錦麗競選,新聞雲,10/13/2024 20:10,拜登7月宣布退出競爭2024總統大選，隨後民主黨也改派賀錦麗與副手華茲代表角逐總統一職。然而有政治評論家分析拜登退出後的種種行為表示，他疑似不滿自己被逼退位，因此試圖故意攪局、破壞賀錦麗的一系列競選活動。拜登更被點名，除了首次正式表態支持外，幾乎從未替賀錦麗公開站台，甚至多次在重要場合搶走對方風采。,https://www.ettoday.net/news/20241013/2834169.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/20/2024 20:24
news_136b260d850035c1ec5403cf7183d75a,賀錦麗民調反超！　川普急跳腳怨：這不公平,新聞雲,8/10/2024 21:17,美國最新民調顯示，民主黨參選人、副總統賀錦麗（Kamala Harris）的支持度持續領先，當選機率更是達到57%。這也讓共和黨參選人、前總統川普氣得跳腳，直接向幕僚表示，「這不公平。」,https://www.ettoday.net/news/20240810/2794642.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/17/2024 20:18
news_1084a1ad431160315b9a2ecb8575f09e,華茲中國經歷成把柄！共和黨猛攻「親中」 　民主黨轟：扭曲事實,新聞雲,8/10/2024 19:11,美國民主黨副總統參選人華茲的中國經驗成為共和黨陣營攻擊焦點，福斯新聞用「中國的好朋友」形容華茲，指將對中國軟弱，民主黨陣營回應指控是曲解基本事實。專家認為華茲不會對中國太過天真，希望選舉期間能聽到他對台灣的看法。,https://www.ettoday.net/news/20240810/2794659.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,8/17/2024 20:18
news_179f98006b9d9c0fb808324180a90fdc,首要任務在擊敗川普　賀錦麗經濟政見真的不怎麼樣,新聞雲,8/27/2024 20:54,從7月拜登宣布退選，賀錦麗代表民主黨參選總統以來，賀錦麗一直沒有端出經濟政見，終於，上個禮拜提出了算是比較完整的經濟論述。說實話，大部分的經濟方針其實就是拜登經濟學的延伸，但最後一個針對價格哄抬的聯邦禁令，則讓很多人忍不住搖頭。,https://forum.ettoday.net/news/2805020,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,9/3/2024 20:18
news_2af85998b05866d834dd9b59f2ec50ba,以總理在美國會演說 賀錦麗缺席不給面子,即時新聞,7/25/2024 9:45,以色列總理納坦雅胡應美國聯邦眾議院議長強生、參議院多數黨領袖舒默邀請，23日訪問美國，預定24日在國會發表演說。訪美期間，納坦雅胡將分別與美國總統拜登、共和黨總統候選人川普和民...…,https://news.ltn.com.tw/news/world/breakingnews/4747544,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/1/2024 20:19
news_9aea0f49021c5aca98ae7d92039de005,"以色列總理赴美國會演說 數十名民主黨議員缺席表不滿
",即時新聞,7/25/2024 11:54,"以色列總理尼坦雅胡今天赴美國國會發表演說，有數十名民主黨議員缺席，表達他們對以色列在加薩（Gaza）造成數萬平民死亡及人道危機感到不滿，有望代表民主黨參選總統的賀錦麗也未出席。

   ...…",https://news.ltn.com.tw/news/world/breakingnews/4747555,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/1/2024 20:19
news_cbe64e952d4f30421f9d0559cacc117d,"以總理赴美演說感謝川拜 強調兩國同仇敵愾
",即時新聞,7/25/2024 12:30,"以色列總理尼坦雅胡今天對美國國會發表演說，稱讚前總統川普支持以色列，感謝現任總統拜登努力營救遭哈瑪斯綁架的人質，並強調「我們的敵人就是你們的敵人」。

      法新社報導，尼坦雅胡（...…",https://news.ltn.com.tw/news/world/breakingnews/4747557,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/1/2024 20:19
news_371b52e2440abb35fa5443044b37e1a0,《CNN》民調：川普49％領先賀錦麗46％,即時新聞,7/25/2024 15:50,"蔡百靈／核稿編輯
在美國總統拜登宣布退選之後，副總統賀錦麗有望獲得民主黨提名為總統候選人，美國有線電視新聞網（CNN）委託獨立民調機構SSRS進行民調，結果顯示共和黨候選人川普以...…",https://news.ltn.com.tw/news/world/breakingnews/4747576,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/1/2024 20:19
news_a807c119e2e111734c6df3da75e9a37d,批白宮演講「聽無」 川普：拜登狡詐、賀錦麗是騙子,即時新聞,7/25/2024 18:35,"李欣潔／核稿編輯
美國總統拜登21日宣布退出2024美國總統大選，並於美東時間24日晚間8點在白宮橢圓形辦公室發表全美演說。美國共和黨總統候選人川普也觀看了此次演說，事後川普透...…",https://news.ltn.com.tw/news/world/breakingnews/4747642,自由時報,https://news.ltn.com.tw/list/breakingnews/all,8/1/2024 20:19
