識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_e1e22e9668a2cd133d30a0e50c89fca5,賀錦麗發戰帖邀川普參加第2場辯論 擬於10/23舉行,國際焦點,2024-09-21T18:24:48Z,（中央社華盛頓21日綜合外電報導）美國民主黨總統候選人賀錦麗今天向共和黨對手川普發戰帖，邀請他在總統大選前舉行另一場辯論。賀錦麗的競選團隊表示，她已接受美國有線電視新聞網（CNN）的邀請，辯論會擬訂於10月23日登場。,https://www.cna.com.tw/news/aopl/202409220006.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,09/29/2024 12:21:41
news_2185b9e9d328673022657d6587ba96ca,拜登卸任前最後峰會 美日印澳擴大海上安全合作,國際焦點,2024-09-22T01:01:25Z,（中央社威明頓21日綜合外電報導）因對中國有著共同關切而成立四方安全對話（Quad）的澳洲、印度、日本與美國領袖今天在即將卸任的美國總統拜登老家齊聚，就印度洋安全採取新一套措施。,https://www.cna.com.tw/news/aopl/202409220020.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,09/29/2024 12:21:41
news_d9cd03e37af9144172896caae00b8349,德智庫建議德國政府放棄戰略模糊 明確立場應對中國威脅,國際焦點,2024-09-22T06:04:29Z,（中央社記者林尚縈柏林22日專電）德國軍艦睽違22年穿越台灣海峽，柏林外交智庫發布印太安全戰略報告，認為德國正藉此向美中與其區域盟友傳遞「德國不受中國威脅」信號，並建議德國更積極改變過去在台海議題上相對模糊的立場。,https://www.cna.com.tw/news/aopl/202409220106.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,09/29/2024 12:21:41
news_a0709dda0277febb2a696b09b1432b51,投入美大選不到3個月募10億美元 賀錦麗翻新紀錄,國際焦點,2024-10-10T02:41:32Z,（中央社華盛頓9日綜合外電報導）消息人士告訴路透社，美國民主黨總統候選人賀錦麗（Kamala Harris）自7月底投入大選以來，競選團隊和相關政治委員會已募得10億美元（新台幣322.7億元）。,https://www.cna.com.tw/news/aopl/202410100060.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/17/2024 12:21:53
news_56d2e1dda3ed1a3031e7095af17d0749,美研究：中國認知戰冒充美國選民　大選前分化民眾,國際新聞,2024-09-03T21:24:00Z,美國社群媒體帳戶分析公司Graphika最新研究顯示，在11月5日美國總統大選前，一項中國社群媒體影響力行動，冒充美國選民，誹謗美國政治人物，並推送造成分裂的資訊。,https://www.ettoday.net/news/20240904/2810261.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/11/2024 12:22:57
news_fc9fd56a75bb4b1449e8fb3fc0addb93,"美選舉與司法糾結  拜登提改革無力改變最高法院結構
",國際新聞,2024-07-30T19:30:04Z,美國總統拜登在卸任前半年提出最高法院改革建議，獲得將代表民主黨競選總統的副總統賀錦麗支持。美國輿論與法學界對此看法不一，但多認為此建議無法在當前政治形勢下通過，任何選舉結果短期間都改變不了最...…,https://news.ltn.com.tw/news/world/breakingnews/4753813,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/07/2024 12:17:13
news_acef98abd476f9a7aa09c215b1c73efd,"川普賓州造勢遇刺未遂 特勤局：槍擊後才驚覺有槍手
",國際新聞,2024-07-30T20:54:03Z,"美國特勤局代理局長羅威今天表示，在賓州造勢活動當天，前總統川普的維安人員和狙擊小組不知道有槍手躲在附近建築物的屋頂上，直到川普遭槍擊後才驚覺大事不妙。

      法新社報導，根據聯邦...…",https://news.ltn.com.tw/news/world/breakingnews/4753825,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/07/2024 12:17:13
news_0ea760b25241d14908c5beb230f1f65c,《彭博》民調：賀錦麗些微領先川普 雙方激戰搖擺州,國際新聞,2024-07-31T02:03:36Z,"郭顏慧／核稿編輯
美國副總統賀錦麗（Kamala Harris）與前總統川普皆持續競選，兩人民調持續拉近，根據《彭博》公佈的最新民調，賀錦麗以48％贏過川普的47％，雙方在7大搖...…",https://news.ltn.com.tw/news/world/breakingnews/4753890,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/07/2024 12:17:13
news_8754bb4412edc4b110403de761d49f3d,川普聲請解除封口費案禁言令 紐約上訴法院駁回,國際焦點,2024-08-02T07:49:20Z,（中央社紐約1日綜合外電報導）美國前總統川普先前請求解除在封口費案審理期間對他下達的禁言令，紐約州上訴法院今天駁回聲請。他在此案被控34項偽造商務紀錄相關罪名已於今年5月被認定全數成立。,https://www.cna.com.tw/news/aopl/202408020182.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/09/2024 12:17:53
news_2348fa8898363a986d7ce0c07502b0b7,川普白宮過渡團隊成形！　富婆金主、兒子主導內閣人事,國際新聞,2024-08-18T00:50:00Z,川普白宮過渡團隊出爐，大金主、副手范斯（JD Vance）及2位兒子榜上有名，負責內閣成員的背景審查及任用，以及擬定新政府上路第一天就能推的政策提案及行政命令。,https://www.ettoday.net/news/20240818/2799551.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/25/2024 12:19:59
news_f8f6c07c31f31492fbf47df0427c3823,共和黨在搖擺州民調快被超車！川普仍嗆賀錦麗：比拜登還要好打,國際新聞,2024-08-18T03:30:00Z,美國總統大選即將於11月進行，自從現任總統拜登退選、改由副總統賀錦麗接棒，民主黨選情開始迎來改變，賀錦麗和川普在關鍵搖擺州的民調更是僵持不下。對此，川普在賓州造勢時開嗆，認為賀錦麗「比拜登更容易擊敗」，不僅批評賀錦麗的經濟政見，更痛批下周在芝加哥進行的民主黨全代會被操控。,https://www.ettoday.net/news/20240818/2799569.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/25/2024 12:19:59
news_882b41ab25c53311ed3f0f1469954f4e,川普遇襲調查報告：當地特警「擊中槍手武器」　成功阻止更大傷亡,國際新聞,2024-08-18T02:49:00Z,美國共和黨參選人、前總統川普上月在賓州造勢活動上，遭槍手開槍擊中右耳，更造成現場1名參與者死亡。根據國會最新報告顯示，當時槍手共開了8槍，而現場第9槍則是當地特警發射，成功擊中了槍手的武器，阻止他繼續發動攻擊，後續槍手又站起時，就立刻遭聯邦狙擊手擊斃。,https://www.ettoday.net/news/20240818/2799574.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/25/2024 12:19:59
news_ea56f1a9e5f616da19abe0a9508482ee,關鍵！美副總統候選人有望10/1辯論 華茲向范斯喊話,國際新聞,2024-08-15T02:50:59Z,"蔡百靈／核稿編輯
美國副總統候選人辯論日期呼之欲出！明尼蘇達州長華茲（Tim Walz）14日同意於10月1日正面對決，若參議員范斯（JD Vance）接下戰帖，兩位叫陣多日、同...…",https://news.ltn.com.tw/news/world/breakingnews/4769407,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/22/2024 12:19:46
news_c67088fa321d31271acdab3af84d5a1a,警告三戰瀕臨爆發　川普：我有計畫「保證」解決烏俄戰爭,國際新聞,2024-09-04T07:52:00Z,美國共和黨總統候選人川普表示，他握有「保證」能夠結束烏克蘭戰爭的計畫，但唯有自己贏得11月美國總統大選才能公布。,https://www.ettoday.net/news/20240904/2810666.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/11/2024 12:22:57
news_e736aea74020a79a2d7f101d7282ffdd,以色列襲真主黨情報總部 伊朗警告盟友不會退縮,國際焦點,2024-10-05T06:20:52Z,（中央社貝魯特/耶路撒冷5日綜合外電報導）以色列表示，以軍針對黎巴嫩首都貝魯特的真主黨情報總部進行攻擊，目前正在評估對真主黨高層發動一系列攻擊的損失，而伊朗最高領袖稱這些襲擊將適得其反。,https://www.cna.com.tw/news/aopl/202410050106.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/12/2024 12:18:09
news_e6fecda17dcf94d56aea2f49d8b014a7,賀錦麗晤阿拉伯裔領袖 挽回不滿美國支持以色列選民,國際焦點,2024-10-05T11:06:42Z,（中央社密西根州弗林特4日綜合外電報導）美國總統大選在即，競選的現任副總統賀錦麗今天在密西根州弗林特（Flint）會晤阿拉伯裔與穆斯林界領袖，試圖挽回不滿美國支持以色列出兵加薩走廊與黎巴嫩的選民。,https://www.cna.com.tw/news/aopl/202410050208.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,10/12/2024 12:18:09
news_763b16fb98675b6ced77fd0869b9c9d3,美砸164億元 助菲強化防衛,國際新聞,2024-07-30T21:30:00Z,"兩國二加二會議 首次由菲主辦
〔編譯林家宇／綜合報導〕中國在南海及印太海域日益挑釁之際，美國國務卿布林肯、國防部長奧斯汀卅日訪問菲律賓，與菲國總統小馬可仕會晤，接著與外交部長馬納羅、國防部長鐵歐多洛舉行首次由菲國主辦的外交、國防「二加二」會議。美方宣布投入五億美元（約一六四億台幣）軍事資金，強化菲…",https://news.ltn.com.tw/news/world/paper/1659255,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/07/2024 12:17:13
news_5355d699474aeb0b8a0ddd9ce652a3db,中俄對美介選 外包散布假訊息,國際新聞,2024-07-30T21:30:00Z,"美情報機構揭露 設平台客製化內容 誘惑美國民眾
〔編譯孫宇青／綜合報導〕美國總統大選進入倒數一百天之際，美國國家情報首長辦公室廿九日向外界說明最新的選舉安全評估，指中國、俄羅斯和伊朗等三國皆已展開旨在影響選民及破壞民主進程的活動，尤其拜登退選及川普遭暗殺未遂等事件，更成為操作的素材，而許多民眾在知…",https://news.ltn.com.tw/news/world/paper/1659258,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/07/2024 12:17:13
news_c118e1ece70b93bd30c95ad668ca4b78,拜登提最高法院改革 槓上川普豁免裁決,國際新聞,2024-07-30T21:30:00Z,"〔編譯陳成良／綜合報導〕美國總統拜登廿九日在德州發表紀念「民權法案」通過六十週年演講，宣布一項包括限制最高法院法官任期的改革聯邦最高法院的計畫，同日並投書華盛頓郵報，詳述計畫內容。儘管學者稱這項改革成功的機會「接近零」，但此舉反映拜登在任期最後六個月內力求留下政績的決心。
共和黨抵制 學者也不看好…",https://news.ltn.com.tw/news/world/paper/1659259,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/07/2024 12:17:13
news_ab183a8a6d8e050c2e3c2c3a208f1b87,川普馬斯克談裁員 美聯合汽車工會控威脅勞工,國際焦點,2024-08-14T01:42:38Z,（中央社紐約13日綜合外電報導）美國聯合汽車工會（UAW）今天表示已向全國勞工關係局（NLRB）提訴，指控前總統川普和電動車大廠特斯拉（Tesla）執行長馬斯克（Elon Musk）企圖威脅及恐嚇勞工。,https://www.cna.com.tw/news/aopl/202408140023.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/21/2024 12:23:29
news_be51862cc2dbf6ee96292ea6480fc44f,憂川普關邊境 中國非法移民急「潤」美,國際新聞,2024-08-04T21:30:00Z,"〔編譯張沛元／綜合報導〕儘管厄瓜多暫停讓中國公民免簽入境，美國政府也利用包機遣返上百名中國移民，但華爾街日報四日報導，仍擋不住一波波的中國移民，因為他們想趕在恐對移民開鍘的美國前總統川普回鍋白宮前「潤」美。
經10國9邊境關卡 才抵美墨邊境
據報導，近年來有數以萬計中國人從南美洲以陸路方式入境美…",https://news.ltn.com.tw/news/world/paper/1660141,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/12/2024 12:17:48
news_ba23f9f101606031c9355d80727554b2,川普提議改在福斯辯論 賀錦麗團隊酸「膽怯」,國際新聞,2024-08-04T21:30:00Z,"〔編譯孫宇青／綜合報導〕美國總統選戰白熱化，共和黨候選人川普提議九月四日在立場傾共和黨的「福斯新聞」（Fox News）頻道，與篤定獲得民主黨提名的副總統賀錦麗進行首次辯論，但賀錦麗團隊旋即拒絕，希望按照原定計畫，九月十日在「美國廣播公司」（ABC）進行辯論，並嘲諷川普是因膽怯才改變主意。
川普和…",https://news.ltn.com.tw/news/world/paper/1660142,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/12/2024 12:17:48
news_316c07d73564012f055abfe8ae5a5c3d,川普質疑賀錦麗黑人身分 自比為解放黑奴總統林肯,國際焦點,2024-07-31T19:42:47Z,（中央社芝加哥31日綜合外電報導）美國共和黨總統候選人川普今天出席「全國黑人記者協會」年會，質疑民主黨競選對手賀錦麗（Kamala Harris）的黑人身分，並且自比為解放黑奴的前總統林肯。,https://www.cna.com.tw/news/aopl/202408010013.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/08/2024 12:18:32
news_70fb1e84791d3b306f891e9924c226a9,川普質疑賀錦麗改變身分認同：她是印度人還是黑人,國際焦點,2024-08-01T00:59:18Z,（中央社記者廖漢原紐約31日專電）美國共和黨總統候選人川普今天在非裔場合，公開質疑副總統賀錦麗的族裔身分由印度裔轉變為非洲裔。族裔認同是美國的敏感議題，預料將再掀起波瀾。,https://www.cna.com.tw/news/aopl/202408010026.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/08/2024 12:18:32
news_737e459318eb93d52fa49f64c224e77f,川普酸賀錦麗族裔 共和黨籲回歸政策民主黨批不適任,國際焦點,2024-08-01T02:52:46Z,（中央社記者鍾佑貞華盛頓31日專電）美國選戰正熱，共和黨眾議院議長才耳提面命提醒，少發動涉及種族及性別攻擊，自家總統候選人川普今天就質疑賀錦麗的非裔背景。共和黨議員呼籲川普多關心政策，民主黨大老則批川普不適任總統。,https://www.cna.com.tw/news/aopl/202408010068.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/08/2024 12:18:32
news_d75e8aea9b01dd8f22a998e3de4330a3,川普遇刺前車之鑑 日相岸田視察地方隔防彈板受訪,國際焦點,2024-08-01T05:20:26Z,（中央社東京1日綜合外電報導）日本首相岸田文雄昨天到三重縣視察時，隔著三面透明防彈隔板接受媒體訪問。內閣官房長官林芳正今天說明，這是鑒於美國前總統川普7月遭暗殺未遂所採取的維安措施。,https://www.cna.com.tw/news/aopl/202408010144.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/08/2024 12:18:32
news_3a4fb57337fc5c6bb91c5578209d8c75,美民主黨展開電子投票推總統候選人 賀錦麗篤定出線,國際焦點,2024-08-01T12:19:57Z,（中央社華盛頓1日綜合外電報導）取代以往大費周章的到場投票方式，美國民主黨這次改以電子投票決定總統候選人。電子投票今天起跑，為期5天，現任副總統賀錦麗（Kamala Harris）將正式成為民主黨總統候選人。,https://www.cna.com.tw/news/aopl/202408010391.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/08/2024 12:18:32
news_8fa831f4efc5ba8b5f4c5a7c7709d4af,委內瑞拉大選結果惹議 總統馬杜洛與馬斯克隔空互槓,國際焦點,2024-08-01T13:32:42Z,（中央社卡拉卡斯1日綜合外電報導）委內瑞拉當局宣布總統馬杜洛贏得大選、再次連任成功，引發抗議潮和舞弊指控後，美國億萬富豪馬斯克在X發文砲轟馬杜洛，他也不甘示弱反擊，兩人隔空互槓火藥味濃厚。,https://www.cna.com.tw/news/aopl/202408010412.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/08/2024 12:18:32
